protRecord_ID,dateTime,timerName,progNo,spotName,wear,wearPerCent,monitorState,monitorState_txt,regulationState,regulationState_txt,measureState,measureState_txt,powerState,powerState_txt,sequenceState,sequenceState_txt,sequenceStateAdd,sequenceStateAdd_txt,sequenceRepeat,sequenceRepeat_txt,monitorMode,monitorMode_txt,iDemandStd,ilsts,regulationStd,regulationStd_txt,iDemand1,iActual1,regulation1,regulation1_txt,iDemand2,iActual2,regulation2,regulation2_txt,iDemand3,iActual3,regulation3,regulation3_txt,phaStd,pha1,pha2,pha3,t_iDemandStd,tActualStd,partIdentString,tipDressCounter,electrodeNo,voltageActualValue,voltageRefValue,currentActualValue,currentReferenceValue,weldTimeActualValue,weldTimeRefValue,energyActualValue,energyRefValue,powerActualValue,powerRefValue,resistanceActualValue,resistanceRefValue,pulseWidthActualValue,pulseWidthRefValue,stabilisationFactorActValue,stabilisationFactorRefValue,thresholdStabilisationFactor,wldEffectStabilisationFactor,uipActualValue,uipRefValue,uirExpulsionTime,uirMeasuringActive,uirMeasuringActive_txt,uirRegulationActive,uirRegulationActive_txt,uirMonitoringActive,uirMonitoringActive_txt,uirWeldTimeProlongationActive,uirWeldTimeProlongationActive_txt,uirQStoppRefCntValue,uirQStoppActCntValue,uirUipUpperTol,uirUipLowerTol,uirUipCondTol,uirPsfLowerTol,uirPsfCondTol
530,2020-02-17 16:18:04.550,FR FLR_11A,110,,128051.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.03,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,9.04,2,KSR,34.43,0.00,34.05,30.84,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
531,2020-02-17 16:18:06.280,FR FLR_11B,110,,128116.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.11,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.01,2,KSR,36.02,0.00,35.27,34.47,0.00,381.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
532,2020-02-17 16:18:06.780,FR FLR_12A,110,,128000.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.02,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,9.01,2,KSR,40.49,0.00,39.72,39.40,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
533,2020-02-17 16:18:06.910,FR FLR_12B,110,,134554.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.01,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,9.01,2,KSR,43.14,0.00,41.88,42.41,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
534,2020-02-17 16:18:07.660,FR FLR_11B,111,,128117.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.37,0,标准,3.00,0.00,2,KSR,3.00,8.53,2,KSR,3.00,0.00,2,KSR,33.39,0.00,31.23,0.00,0.00,201.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
535,2020-02-17 16:18:08.370,FR FLR_12A,111,,128001.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.01,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,9.01,2,KSR,40.03,0.00,38.97,40.21,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
536,2020-02-17 16:18:08.650,FR FLR_12B,111,,134555.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.01,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.00,2,KSR,44.37,0.00,43.23,43.55,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
537,2020-02-17 16:18:07.910,FR FLR_13B,111,,128019.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.37,0,标准,3.00,0.00,2,KSR,3.00,8.53,2,KSR,3.00,0.00,2,KSR,34.61,0.00,32.15,0.00,0.00,201.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
538,2020-02-17 16:18:06.170,FR FLR_11A,111,,128052.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.02,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.01,2,KSR,34.51,0.00,33.64,33.12,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
539,2020-02-17 16:18:09.010,FR FLR_11B,112,,128118.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.37,0,标准,3.00,0.00,2,KSR,3.00,8.53,2,KSR,3.00,0.00,2,KSR,33.93,0.00,32.07,0.00,0.00,201.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
540,2020-02-17 16:18:09.900,FR FLR_12A,112,,128002.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.01,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,9.02,2,KSR,40.89,0.00,39.96,40.32,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
541,2020-02-17 16:18:09.290,FR FLR_13B,112,,128020.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.37,0,标准,3.00,0.00,2,KSR,3.00,8.53,2,KSR,3.00,0.00,2,KSR,34.91,0.00,32.57,0.00,0.00,201.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
542,2020-02-17 16:18:07.790,FR FLR_11A,112,,128053.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.02,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,9.01,2,KSR,35.48,0.00,34.64,34.06,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
543,2020-02-17 16:18:10.250,FR FLR_12B,112,,134556.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.12,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.00,2,KSR,42.94,0.00,42.47,40.63,0.00,281.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
544,2020-02-17 16:18:18.890,FR FLR_13B,101,,128021.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,7.71,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,0.00,2,KSR,33.49,0.00,31.97,0.00,0.00,281.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
545,2020-02-17 16:18:16.530,FR FLR_11A,101,,128054.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,9.50,9.34,0,标准,3.00,0.00,2,KSR,3.00,9.51,2,KSR,3.00,0.00,2,KSR,32.08,0.00,29.10,0.00,0.00,161.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
546,2020-02-17 16:18:19.010,FR FLR_11B,101,,128119.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,7.71,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,0.00,2,KSR,32.10,0.00,30.46,0.00,0.00,281.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
547,2020-02-17 16:18:18.780,FR FLR_12A,101,,128003.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,9.32,0,标准,3.00,0.00,2,KSR,3.00,9.51,2,KSR,3.00,0.00,2,KSR,37.13,0.00,34.82,0.00,0.00,161.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
548,2020-02-17 16:18:19.660,FR FLR_12B,101,,134557.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.01,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,9.03,2,KSR,45.00,0.00,44.39,42.66,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
549,2020-02-17 16:18:20.650,FR FLR_11B,102,,128120.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.02,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.01,2,KSR,33.94,0.00,32.89,32.02,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
550,2020-02-17 16:18:21.160,FR FLR_12A,102,,128004.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.09,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.01,2,KSR,37.21,0.00,35.72,36.01,0.00,321.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
551,2020-02-17 16:18:21.350,FR FLR_12B,102,,134558.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.12,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.02,2,KSR,43.45,0.00,42.66,40.70,0.00,281.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
552,2020-02-17 16:18:20.710,FR FLR_13B,102,,128022.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.02,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.01,2,KSR,34.59,0.00,32.84,34.87,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
553,2020-02-17 16:18:18.790,FR FLR_11A,102,,128055.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.10,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.04,2,KSR,34.23,0.00,33.73,30.49,0.00,321.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
554,2020-02-17 16:18:23.300,FR FLR_12B,103,,134559.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.13,0,标准,3.00,0.00,2,KSR,3.00,8.04,2,KSR,3.00,9.01,2,KSR,42.23,0.00,40.73,41.64,0.00,221.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
555,2020-02-17 16:18:24.420,FR FLR_11B,103,,128121.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.10,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.02,2,KSR,31.76,0.00,29.76,30.40,0.00,321.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
556,2020-02-17 16:18:24.500,FR FLR_12A,103,,128005.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.36,0,标准,3.00,0.00,2,KSR,3.00,8.52,2,KSR,3.00,0.00,2,KSR,37.78,0.00,36.05,0.00,0.00,201.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
557,2020-02-17 16:18:24.720,FR FLR_13B,103,,128023.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.09,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.01,2,KSR,33.27,0.00,31.62,32.47,0.00,321.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
558,2020-02-17 16:18:22.900,FR FLR_11A,103,,128056.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.37,0,标准,3.00,0.00,2,KSR,3.00,8.53,2,KSR,3.00,0.00,2,KSR,33.05,0.00,31.12,0.00,0.00,201.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
559,2020-02-17 16:18:26.100,FR FLR_12A,104,,128006.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.06,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,9.02,2,KSR,37.56,0.00,37.01,35.21,0.00,361.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
560,2020-02-17 16:18:25.430,FR FLR_12B,104,,134560.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.13,0,标准,3.00,0.00,2,KSR,3.00,8.04,2,KSR,3.00,9.01,2,KSR,42.04,0.00,40.13,41.28,0.00,221.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
561,2020-02-17 16:18:24.350,FR FLR_11A,104,,128057.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.07,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,9.01,2,KSR,32.57,0.00,32.19,29.04,0.00,361.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
562,2020-02-17 16:18:27.380,FR FLR_12B,105,,134561.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.12,0,标准,3.00,0.00,2,KSR,3.00,7.84,2,KSR,3.00,9.00,2,KSR,41.92,0.00,40.42,41.79,0.00,281.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
563,2020-02-17 16:18:28.390,FR FLR_13B,104,,128024.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,7.96,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,8.51,2,KSR,34.91,0.00,34.74,31.63,0.00,461.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
564,2020-02-17 16:18:28.080,FR FLR_12A,105,,128007.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.06,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.00,2,KSR,36.78,0.00,35.45,35.78,0.00,361.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
565,2020-02-17 16:18:26.030,FR FLR_11A,105,,128058.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.06,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.00,2,KSR,32.33,0.00,30.49,32.56,0.00,361.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
566,2020-02-17 16:18:28.760,FR FLR_11B,104,,128122.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,7.96,0,标准,3.00,0.00,2,KSR,3.00,7.84,2,KSR,3.00,8.50,2,KSR,34.18,0.00,34.65,29.00,0.00,461.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
567,2020-02-17 16:18:30.110,FR FLR_13B,105,,128025.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.11,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.03,2,KSR,34.05,0.00,33.63,30.89,0.00,381.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
568,2020-02-17 16:18:30.420,FR FLR_11B,105,,128123.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.11,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.00,2,KSR,33.77,0.00,33.60,30.03,0.00,381.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
569,2020-02-17 16:18:42.140,FR FLR_11A,106,,128059.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.06,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.03,2,KSR,35.14,0.00,34.37,31.95,0.00,361.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
570,2020-02-17 16:18:44.690,FR FLR_12A,106,,128008.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.05,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.00,2,KSR,38.67,0.00,37.18,38.78,0.00,361.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
571,2020-02-17 16:18:44.950,FR FLR_12B,106,,134562.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.01,0,标准,3.00,0.00,2,KSR,3.00,7.82,2,KSR,3.00,9.01,2,KSR,46.00,0.00,45.09,45.78,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
572,2020-02-17 16:18:44.650,FR FLR_13B,106,,128026.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,7.71,0,标准,3.00,0.00,2,KSR,3.00,7.85,2,KSR,3.00,0.00,2,KSR,37.94,0.00,35.70,0.00,0.00,281.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
573,2020-02-17 16:18:44.900,FR FLR_11B,106,,128124.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.02,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.01,2,KSR,36.45,0.00,35.60,34.26,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
574,2020-02-17 16:18:46.250,FR FLR_12A,107,,128009.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.05,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.00,2,KSR,38.62,0.00,38.06,37.07,0.00,361.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
575,2020-02-17 16:18:46.310,FR FLR_12B,107,,134563.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.11,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.01,2,KSR,44.26,0.00,42.64,44.57,0.00,281.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
576,2020-02-17 16:18:46.350,FR FLR_13B,107,,128027.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.02,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.00,2,KSR,35.77,0.00,35.25,32.94,0.00,421.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
577,2020-02-17 16:18:44.210,FR FLR_11A,107,,128060.00,0.00,0,确定,0,not relevant,0,not relevant,0," %IOK",0,结束,0,确定,0,Off,0,标准,3.00,8.06,0,标准,3.00,0.00,2,KSR,3.00,7.83,2,KSR,3.00,9.00,2,KSR,33.12,0.00,32.76,29.50,0.00,361.00,,0,1,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,Off,0,Off,0,Off,0,Off,0,0,0.00,0.00,0.00,0.00,0.00
